timestamp,runId,algorithm,serverId,method,path,statusCode,responseTimeMs,error,activeConnections
1788020830002,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,27,,2
1788020830004,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,31,,1
1788020830002,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,35,,2
1788020830010,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,33,,1
1788020830011,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,33,,0
1788020830010,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,37,,1
1788020830012,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,38,,0
1788020830012,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,40,,0
1788020830150,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,27,,2
1788020830159,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,27,,1
1788020830159,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,28,,2
1788020830171,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,27,,1
1788020830171,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,28,,1
1788020830173,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,28,,0
1788020830174,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,28,,0
1788020830174,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,30,,0
1788020830299,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,28,,2
1788020830310,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,29,,2
1788020830311,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,30,,1
1788020830320,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,29,,1
1788020830321,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,32,,1
1788020830323,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,33,,0
1788020830325,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,34,,0
1788020830326,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,36,,0
1788020830451,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,28,,1
1788020830464,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,29,,2
1788020830465,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,31,,1
1788020830476,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,29,,1
1788020830481,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,30,,1
1788020830488,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,29,,0
1788020830489,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,31,,0
1788020830490,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,33,,0
1788020830601,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,29,,1
1788020830616,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,29,,1
1788020830619,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,30,,1
1788020830629,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,29,,1
1788020830635,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,30,,1
1788020830643,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,29,,0
1788020830647,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,30,,0
1788020830651,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,33,,0
1788020830753,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,27,,0
1788020830767,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,28,,1
1788020830774,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,29,,1
1788020830782,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,30,,1
1788020830788,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,32,,1
1788020830797,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,29,,0
1788020830800,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,29,,0
1788020830807,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,29,,0
1788020830904,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,28,,0
1788020830917,ui_round-robin_burst_1788020829991,round-robin,server-1,GET,/api/work,200,28,,1
1788020830925,ui_round-robin_burst_1788020829991,round-robin,server-2,GET,/api/work,200,28,,1
1788020830934,ui_round-robin_burst_1788020829991,round-robin,server-3,GET,/api/work,200,27,,1
