timestamp,runId,lbCpuPercent,lbRssBytes,lbHeapUsedBytes,systemLoad1,freeMemBytes,totalMemBytes
1788021538554,ui_round-robin_steady_1788021537791,31.84,58507264,6806040,2.2,3918528512,16373002240
1788021540554,ui_round-robin_steady_1788021537791,64.39,62566400,8330128,2.2,3835420672,16373002240
1788021542554,ui_round-robin_steady_1788021537791,47.64,65781760,8848504,2.58,3650076672,16373002240
